delta,theta,alpha,beta,gamma
0.00558490881953521,0.0018260769431952325,0.0013608136080795084,0.0013837611892964072,0.00034675004025398114
0.00431957999393166,0.001048792772702146,0.0010362243657265622,0.0009995902442468737,0.0003399343582846517
0.005002353422016769,0.001442240281971106,0.000840253347991407,0.0010251632738248692,0.0002678624692705143
0.004285217550876982,0.0013301890908473276,0.0007011192971309562,0.0006775067315972548,0.00011338378546831433
0.004232065808591928,0.0011871130759353043,0.0006992199319525322,0.0008332438067944788,0.00026527294488897955
0.003718205245052705,0.0010547735264431124,0.0007570974561783561,0.0006724367051581231,0.00022020587215184118
0.0028747094681765865,0.0013354179749350994,0.0006266205375017634,0.000774594006062439,0.000141559694885559
0.0035872147229280955,0.0016702918371708808,0.0007572364314910813,0.0008133571368292375,0.00025193769281977815
0.0033679575861918763,0.0005907543561001298,0.0006862590840736376,0.00045628146621574044,0.00021884596377136695
0.003234389053287012,0.0008549604887980987,0.0007935592035987637,0.0005280684101711701,0.00016435688761759411
0.005044208114681207,0.0014496720563961145,0.000625807488329758,0.0008062696967708442,0.00023531012915077105
0.0035998514022457058,0.0010805155664434455,0.0005571119773908626,0.0008823141750231216,0.00024990888553204414
0.0039714521952794275,0.0010126026806501157,0.0008683285430882828,0.0006293121839939258,0.00021956441384818947
0.006540340075514588,0.0011752938494909437,0.0012949320316301876,0.0009343686251333777,0.0002641928948374822
0.005794880244723452,0.002374301219346533,0.0023029927228345563,0.001248876340864974,0.0003423725824823009
0.005563224764102491,0.006862258403516193,0.009055713848619966,0.0029342554317930967,0.0009952635839812242
0.005387785220580513,0.002711005560068191,0.003969454568758706,0.0015258085291235735,0.0003276969518064672
0.004923039784282858,0.0017811040398571394,0.0010791878682550676,0.0008060141705156499,0.000297490997935028
0.0030908150813783097,0.0007493786152962107,0.0007318496437947593,0.0007015114393023602,0.00021504151021734682
0.003250283457474135,0.0007598170304197113,0.0006871679951950259,0.0006520683546284904,0.00028362218180703007
0.005002727198119315,0.0013948171707924282,0.0007381149400502196,0.0008329606389443182,0.0002279351564538609
0.003023799317886721,0.001024186248762247,0.0007169745353123,0.0009331004247407668,0.00022049020620214333
0.0021007842694901408,0.0008227409194253221,0.0005800295057217034,0.0006938767301410818,0.00021237919548157944
0.0021685682217038736,0.0009362263226464619,0.0007089034088216199,0.000955632894593238,0.00021442330486124583
0.00419678559901932,0.0013734069045022842,0.0008306642145825458,0.000849353514603207,0.00025866664906512224
0.0031935433997925438,0.0008436687473438363,0.0006102721477774703,0.0007319588778984366,0.00027151842653852835
0.004306628616066328,0.001295004297247093,0.0005636456249785161,0.0009564317144365141,0.00021847326112733656
0.004762010411812608,0.0012704922874975327,0.0005793024776011076,0.0008969059356411592,0.000273909366728602
0.0031473295736029164,0.0008285485106321861,0.00048275092089524444,0.0006121744074533773,0.0003262167254044296
0.0031997741688309556,0.001241115062963914,0.0006514288731828333,0.0005874519773743723,0.00021195960855633066
0.0050257857222742635,0.0014560632577160905,0.000520160348528627,0.0007971823964303508,0.0002386662396914168
0.0034906341090917854,0.001055147302467566,0.0007827160566928703,0.0008808251887936632,0.00024057782960111882
0.0027398812704757464,0.0009450148514642705,0.0007407937810771322,0.0007738046388934681,0.0002101118531442175
0.0031983401780646403,0.0008157174166762179,0.0008003779186596385,0.0007453266479904963,0.00021626726352586895
0.005212494822666957,0.0010224097903834568,0.0006195551093167411,0.0008764852054281314,0.00025247523674151777
0.004903236435053027,0.0008832169943663079,0.0007721315991191989,0.000950393378558385,0.0002687132279305343
0.004618272808560138,0.0016153457722383336,0.0009986969351448477,0.001001561328245261,0.0002664114026894063
0.004241255994708842,0.002935383159753992,0.002967169299126952,0.0019321754252965252,0.00038282725671722585
0.004643362548102289,0.0010897676581998056,0.0019505030831356593,0.0006162438457135869,0.0003037680342023463
0.003967837815566601,0.0013429590247228044,0.0012682383805839384,0.0008030267668566215,0.0003999873840183388
0.002171719061689683,0.0017696557831001533,0.0023097984093969045,0.0009166566649267571,0.00025221254533240665
0.004741728764842208,0.0010847295155482612,0.0014024081947312942,0.0006687363209291723,0.0002629084792059353
0.007250242437664885,0.0012558795490005084,0.0008516015390348127,0.0007510641073801304,0.0004597252958098808
0.0068781943872340615,0.0019314439217448603,0.00046784218260587026,0.0006811387943354662,0.0003436462601212606
0.005373506254463992,0.001668179930307585,0.00046406275945580174,0.0008616746968446601,0.0003853693107998265
0.003401265468602304,0.0008026179127433921,0.0004333253894613845,0.0006476093979867558,0.0002707724483779423
0.004821651553646106,0.0014407734822502916,0.000413515537271051,0.0006908231233110858,0.00022353884173748864
0.00660592189235363,0.0015250502938333704,0.0004393603303959186,0.0008691918596562912,0.0002892727885385494
0.010631270399682303,0.007027295774839434,0.002392227323019986,0.0014382240789913518,0.0029613240944585256
0.007155573738490855,0.004409307111340795,0.002421935583791949,0.001980316336752627,0.0027983009283115068
0.007800598841878013,0.007903730773355794,0.0027642700761712487,0.002126236330420229,0.0025010575143030174
0.0054470377590397365,0.0022881120202572235,0.0015730445892019802,0.0008216743375256106,0.0007320173737314011
0.006793823256404161,0.0011191493618947599,0.00154847644924675,0.0008113723884084292,0.0009923682730252164
0.005070314284429559,0.0014355607081766425,0.0006082236138925183,0.0008241227175888589,0.00031782345918274777
0.0034139598202006564,0.0020286033363398266,0.0009917476744997677,0.0006937955812799366,0.00026174686757053693
0.004876997600092849,0.0014010122301914205,0.0006810477999732588,0.0009982508152598952,0.00027935827234664546
0.004429723451946962,0.0012128509850474628,0.0006726743383286277,0.0006473478720941679,0.0002880733671829279
0.005266173890474353,0.001487689485671353,0.0008203749747053598,0.0008221590139976773,0.0006470195374903861
0.006503149965108472,0.0012286440008877544,0.0006499250247663209,0.0008823697287286015,0.00022268610544758392
0.012923428106581559,0.0020322928642283375,0.0019710323743866746,0.0017137471036640854,0.0009290735079552221
0.010950359706607744,0.000803584627425149,0.001451384555043361,0.0018865614720954135,0.0009288763053025017
0.006335027611529284,0.0010044478743372633,0.0015637226494548992,0.0015199537606266362,0.0006525829288667843
0.007415953817535135,0.0018632905782411716,0.0007565785980949071,0.0009548920109344476,0.00029908037699677735
0.003943694369717514,0.0011594149318480095,0.0005335541525492019,0.0008344071363945257,0.00018770492764256974
0.0054578602249238965,0.0014062328203834035,0.000459462569827469,0.000696908716394969,0.00023328503131664878
0.005163702900170431,0.0016818921012601404,0.0005058382446355286,0.0009405605847384091,0.0002617066484104099
0.0033823771339919883,0.0012591859240048825,0.0006191359353822124,0.0006514755398550305,0.0002344037288278177
0.004554327212918258,0.0011503500716516218,0.0008659820018444673,0.000728666987579691,0.0002873248005211588
0.0051128545787135285,0.0015997283837941162,0.0008796437970914624,0.0006672980047710403,0.0002099759994305828
0.00569532103409632,0.0012253815584527712,0.0005767004238288727,0.0006176894550620897,0.00027954975209531336
0.006439901097647848,0.001568080035447728,0.0005476397325835256,0.0006784589276255454,0.0002767900263349489
0.0037946948004201984,0.0018771587490303643,0.002427120314068684,0.003269265526911889,0.02121311607788813
0.005995648740731886,0.001140474180142186,0.0017930890601141583,0.0010349396035195981,0.008542813642595747
0.004722751893055951,0.0014943745535030526,0.0010653465567151597,0.0010440996746850849,0.0003698247451436189
0.006054062213139021,0.001493891137453974,0.0005878496635055439,0.0006954829802003137,0.000274853588703015
0.004795422066440852,0.0016924502512264566,0.0009092938172806822,0.0012300646075426136,0.0003572386003735645
0.003363700473133846,0.0011249275788009537,0.0010215224251251143,0.0015105175144080395,0.00047732849266774987
0.0032059091946361916,0.0009738927657902643,0.0013970705476100788,0.002039645010943625,0.0009378067036960471
0.003142754958260026,0.0011233948506781874,0.0006334692797384683,0.0010143339254636674,0.0002414401867753652
0.003877377155317596,0.001183487203602571,0.0004147639558566915,0.0008920530757630767,0.00024915130279249504
0.003503881974880889,0.0009007561978139049,0.000640130338676648,0.0006357194811617467,0.000363331087150393
0.0035981145691288924,0.0010832926716860007,0.0004123034394593911,0.000673295961209669,0.0002488771415660307
0.004613760295560885,0.0012965608919189553,0.0005267939770018473,0.0006186911408208846,0.00024799165646214124
0.0038006079438789656,0.001031101011275827,0.0006605560118726319,0.0007930937205834693,0.00025893607779074333
0.0030946129839449477,0.0007878097197591822,0.00038076236945148496,0.0007900809215985988,0.00028922412341915975
0.004450609999560803,0.0014599943970376177,0.0005562583036632742,0.0008508892042349801,0.00030191941262088185
0.004994049537569115,0.001342719826210668,0.0006625250190584441,0.0009138306640985597,0.00019776471827133798
0.0037605288718359714,0.0011027896285983696,0.0005693288450631022,0.0005935331183540834,0.0002149775726273976
0.003602720560302998,0.0009144970081026518,0.000729279820032458,0.000687494501800325,0.00023859980116518049
0.0044516850448462035,0.0014884629805162978,0.0006383739847701045,0.0008906905797083189,0.0002614386307370686
0.003971077779985781,0.0008478251976235152,0.0003485611329494897,0.0008135657966810541,0.00026981610132834966
0.004104338713466937,0.0012228904387174798,0.0005145419895146046,0.0006847128891979078,0.0003295465404271874
0.004022936258476035,0.0013303793373728612,0.0010259225977892667,0.0007573917808486099,0.00020262086187546895
0.004506918050615729,0.0012008989720572031,0.0007587922253393331,0.0005140985019956784,0.00021600051062265014
0.005126007929622658,0.0011543886621211872,0.0004353603134177633,0.0006868812782228082,0.00022310091292638675
0.005802525057960425,0.0015060542964963931,0.0005430420340810767,0.0008040075544982915,0.000258617726810837
0.002751305313993685,0.0012512654470108898,0.0005697481274540833,0.0008286533625017915,0.00021700320074885014
0.003538293153330269,0.0008233546933546954,0.00067432857829423,0.0006918709344019659,0.00026897185316978223
0.003679307531612596,0.0010994948663352365,0.0005748193295468176,0.0006682073211479176,0.00025862288273570465
0.004324060817198805,0.0014902784297655403,0.0006927710513511339,0.0007959555916888347,0.00029485518705607485
0.004536921566342486,0.0011943257982999379,0.0004940010437571017,0.0007952931727268948,0.00024874482591064317
0.003573314311291739,0.0011619371790098758,0.0004000077583534116,0.0006419845349811765,0.00018092986592628947
0.004201398996599524,0.0014814582684920107,0.0006497768567497984,0.000800644907936583,0.00022718009566430415
0.004082450257677313,0.0010551279476299726,0.0005215504181425729,0.0007331119867376305,0.0002322587641210353
0.004044650840187032,0.000765817314556788,0.0005029108636372406,0.0006396563758457135,0.00025459754259208684
0.0043865192330422185,0.001040201652686062,0.0004130927394149324,0.0007101303612396751,0.00017363699126671654
0.004226013345309225,0.001386817092118221,0.0006396797793380435,0.0009182301119354934,0.0002810226650160885
0.003840852713642359,0.0008037904740382504,0.0005738945532387455,0.0008966298482161987,0.00028579585745235265
0.004352363200323576,0.001072870709891113,0.0006769727556683654,0.0008680392764943723,0.00035645086492358953
0.005270611538225223,0.0006432081403368936,0.0006252776526216043,0.0007980615698641198,0.00029776288957985674
0.00376530495125173,0.0009077078143352865,0.0005542551713498824,0.0007678986898671952,0.00022131743924883474
0.004816936679275245,0.0012481272522651958,0.0004986029412857495,0.0007652705345670525,0.0003287012292316028
0.0034952810469594774,0.0015603890691858224,0.000767578819644985,0.0010730382121748692,0.00031358428870945104
0.00401860962048697,0.0007526007299924984,0.000756279476562106,0.0006207167265023185,0.00022212973099615258
0.004464869290582053,0.00124478818286539,0.0007788016208274937,0.0007267817607656297,0.00024794955641913946
0.0049654352325910756,0.0015155371890974358,0.0008142277934815487,0.0007625993235927189,0.00024070640603608503
0.003973874999639288,0.0013718160298422152,0.0005250422806804384,0.0006848395095418377,0.0002953355275688143
0.004058845617820825,0.0013789413906772998,0.0004965426908830601,0.0005628268903995366,0.00020900778643089923
0.00513545592869324,0.0012396613607500286,0.0006686896503163232,0.0009214922466095358,0.0002661692644689747
0.006940080879879262,0.00208602965499512,0.0022113270264833497,0.005318185944165602,0.015051322633216251
0.0038699695116724904,0.0013807466298827158,0.0022386151820377766,0.004737071934527636,0.020269735529414513
0.0033737249696839298,0.0013173495967695595,0.00048680767060321897,0.0007990879840667708,0.0007152545976372685
0.0028702753809637513,0.0010160765509359872,0.0011520829681141605,0.0008284119691014357,0.0002762170089497625
0.004025679866070127,0.0016737216168528667,0.0010162265622904803,0.0052047699174169485,0.01717727595299358
0.005038202030791257,0.0015529956036395814,0.0008688283970010405,0.0054702759752479485,0.02394338149394016
0.005361689014964381,0.0010341180555649893,0.0006251670581466063,0.0006915955462287359,0.0008472481333155068
0.0038031555672177206,0.0008831643706481925,0.0008240855220019288,0.000731218894706599,0.00021614682210980825
0.005174585878009537,0.0015474608814720666,0.00044519660919737416,0.000716947442678478,0.00022254727293508075
0.003375338754639938,0.0011740155985748377,0.0004793352817111259,0.0006719295078600466,0.0003141311790566565
0.004757700942775297,0.001380591793936095,0.0008217974220030768,0.0007630384271596365,0.0003183872811586012
0.0051771745201498595,0.0006541402664045101,0.0005991646317830845,0.001245512796687963,0.00031121497922592716
0.004478797144351836,0.00114685780566508,0.0006346209733106319,0.0012118763330831797,0.00037829369610147673
0.006182633786991143,0.001471633531364197,0.0005907579587949702,0.001011134856391299,0.00048726951864519024
0.004305279878441277,0.0014743405443521079,0.0005300459832114932,0.0010293783004899594,0.00031874588717120813
0.005155414164412277,0.0011796150632033282,0.0006259486025024295,0.0009076224523782353,0.00024237362418917725
0.004779212288948607,0.0005832320231253166,0.0005744955689282614,0.0005930090066210606,0.00030937392864771536
0.00925341077103809,0.002692605176549287,0.000562504685410449,0.0009467669017719855,0.00047540239982727566
0.012151205963935662,0.0024448517892734366,0.000814753569876186,0.0010822584272453075,0.0006687924901329365
0.004547321790482172,0.0008475801459238876,0.00033636821797376645,0.0006318881473869258,0.0003186019216949054
0.004137636070138645,0.0013843172953884374,0.0005077139210918746,0.0006505772497584718,0.0002807075923807322
0.004132158387768983,0.0006224349858830117,0.0003997406912091728,0.0005632222588177575,0.0002654902441122942
0.006152141309994805,0.001035047655458041,0.0003961700829067811,0.0006005223361485019,0.0002418530533909747
0.004946325918904034,0.0011747616083490993,0.0003916303135485447,0.0006606923118950838,0.00024322141384740297
0.004475968769839248,0.0012183263348538983,0.000428164876108279,0.0006497007711347602,0.00019314021960038764
0.003487228306977658,0.0009490980405710851,0.0005517790394134469,0.0006610013487789481,0.0003686409846611184
0.011208454596705471,0.006095891279959351,0.001159502385756825,0.001178254980047579,0.0037869189306431253
0.0130023487354234,0.008569972170581117,0.0013525441860705789,0.002375068314246944,0.0023392358630883246
0.010666548284825467,0.005058272690079737,0.0013029385883743803,0.0014216947266090683,0.0013097668212831007
0.0052907394922586115,0.0012867822006882859,0.0007972693048220491,0.0006917219596895232,0.00029422175032346216
0.005375688146447455,0.0012371262727558729,0.0005220257134303527,0.0006929623362927748,0.00021912321481996934
0.0031071097105619884,0.0011877310874693178,0.0006273547018651451,0.0006459233866934832,0.0002888070747231333
0.002752635503473327,0.0012945218227875875,0.0005226219947709973,0.0006475640016702472,0.0002653603470889601
0.0023551195861208733,0.0017167217081078194,0.0012904938431326732,0.0012351238619304988,0.00039554915937432274
0.002872856005298431,0.002167369680320355,0.0016572262922511514,0.0015002896452779436,0.003068695506375736
0.004715515150583903,0.0015465784956425616,0.0019793708483922924,0.00111363982620731,0.0009478622627629121
0.004481290658906998,0.0015248767441146465,0.0008614514741222889,0.0006368431166096497,0.00027902563156693023
0.003380224230867462,0.0006805416524996721,0.0004333134637178085,0.0005329049273129836,0.0001996455292370203
0.003202841807507849,0.0009215517905874746,0.0004574557671415239,0.0006070810159399648,0.0002677304606131057
0.003773878022129449,0.0011018854446111814,0.00056379651862096,0.0005070694697139424,0.00028006296025807285
0.004483968150502897,0.00044256535021564204,0.00023474267363043162,0.0006544638234544203,0.000256440250901033
0.003083907235599005,0.0007519255377631522,0.0002798748517035158,0.0006607966716849778,0.00016763138966534812
0.0038294002038237697,0.0012891029606276897,0.0005650985209556943,0.0007185241785468781,0.00020782991039734497
0.0039964651226102885,0.0006957104652736124,0.000690261759825701,0.0007221219193687623,0.00021714567578688437
0.0030097810120525495,0.0012232153775278327,0.0005722723020707934,0.0007197941599865627,0.00023387302104726417
0.0037228388046913084,0.001967714941869967,0.000987901001101142,0.0008004201360067631,0.0002635625674100863
0.004033377803351144,0.0025279614592898774,0.0018486491227380788,0.0013012806583213461,0.00023658573157170988
0.00492894526979978,0.0018087375107975088,0.0013635656977813914,0.0006888194116156961,0.0003434279393418859
0.006547491627313964,0.0013578958417239514,0.0016718940635466143,0.0008443212719859814,0.0002672361825064415
0.007605713167340832,0.0020100224838314343,0.0023098935910312334,0.001228367915334816,0.0003314164328871378
0.00474788395129545,0.001898791785733954,0.0007202050268467653,0.0008444047490679823,0.0002813008469581491
0.0044875594127875545,0.0024419160580808727,0.0015511540660856677,0.0008987063475840727,0.00022452051502305458
0.004955690118268538,0.0014101132388657646,0.0013819556702576723,0.0008004589780943557,0.00026972326908513767
0.005685330788227059,0.0015644118719465392,0.0009958894210865797,0.0009794989131897032,0.00017669016786980076
0.004424335494078446,0.0012295569499521058,0.0008909220091357867,0.000885141121230244,0.00023641813326634
0.004115170170517045,0.0012759233914305117,0.0006561383685812782,0.0006424387563613746,0.0002248944942676422
0.00630886273397967,0.0020434743362820235,0.00041497322794708066,0.0007772902699491953,0.00022546354447110448
0.008001888323515926,0.001860913654165772,0.0008329998442523941,0.0009121741325529659,0.00021967082231358237
0.005454836732723272,0.0007129510477716134,0.0019402518882804013,0.0008268291352901184,0.0002803205125655666
0.004815338024812999,0.0009455450530003847,0.0007607564721252161,0.000771142608281192,0.0001746255438696708
0.003959704708065232,0.001140173758590348,0.0004977658676213138,0.0008891463416989579,0.0001916373952866481
0.003661689238306661,0.0012567875247997023,0.0005700078778475593,0.0009396571085681533,0.0001890013194150725
0.004391416372848499,0.0014870983432498728,0.0008311396517482329,0.000693615408763725,0.0002614939676963112
0.006043688797177203,0.0019142557857203283,0.0008101709893966169,0.0007021090143491059,0.00029786778991955294
0.0036615849593389723,0.0008860105055068022,0.0007834620776545386,0.001078340896178894,0.0007113188886109563
0.0025644936465140508,0.0030129183730927506,0.0026483183020672143,0.01344978034057404,0.027802725235320774
0.006290035430695538,0.0010263102905180641,0.0015577339192615488,0.0014756865883027925,0.005185495830719271
0.009375066794152346,0.0015950569787426543,0.0012595118314137122,0.0018633873374859842,0.0021463843750872346
0.00469485052060512,0.0016960638813275594,0.0008975725602441784,0.001548295011088151,0.002689449886478378
0.011776487411221052,0.0024739998033708123,0.0016930114362564076,0.005683941839731126,0.019777880238701907
0.006569383750116726,0.0009391476544167827,0.0007861816978253964,0.001194739940376961,0.004852210907212469
0.004777570354674477,0.0016066349882327693,0.0006300188030527313,0.0009105783665586183,0.0003373736274232855
0.0065554939397794295,0.0015451064206845637,0.0005829209008935213,0.0009136985922375318,0.000389915233091419
0.014157413203410385,0.004716249054793179,0.003660577194651153,0.007707179638251872,0.011851438339801625
0.006847445325934894,0.0010700380470019385,0.0016218247239693376,0.0013529825947297945,0.003121239757321942
0.003241885333341341,0.0015084892628315814,0.001591520692971031,0.0007746563986117246,0.000338824564048425
0.008649215411907914,0.00256261094123415,0.0013965109824880398,0.0015169498440659888,0.0002774879530366442
0.00801169149590511,0.0018103842982488726,0.0010210773106884645,0.0009279931404183643,0.00036448809443205527
0.001965481432552122,0.0014204720012776688,0.0008813168286161847,0.0007442007336813363,0.0003509479117694148
0.0029821112453660087,0.0012970888261729084,0.0008343717320861171,0.0006691218591264507,0.00019515755708190906
0.0028044379274936664,0.0016244068412078353,0.0011134658096071677,0.0006423955514815102,0.00029958032210047956
0.0033977926864819106,0.003101593978494065,0.0015078842515624106,0.0007287690528488136,0.0002927137293306647
0.0027066065384778516,0.0011216955128126043,0.0010224240172297084,0.0005440336539996515,0.000287971998720594
0.0045615785504937185,0.002070929419877205,0.0009383902352127511,0.0005810582704240974,0.0003037417332364705
0.0063979406831692395,0.0017614370749457656,0.0006033061178636932,0.0010582544648239881,0.00028803576241091073
0.00471932358854544,0.0006035058799737395,0.00047514329795649577,0.0009227658625065426,0.00038579614166973165
0.007496542970752802,0.0020923998563516667,0.0008113455364409275,0.0007339244264987503,0.00033447651394511715
0.005761336074265502,0.0017752821718196384,0.0009823320743688755,0.000755131776794356,0.00032985777106903774
0.004762563656796612,0.002272851606396476,0.0019730711678209775,0.0008164564160362693,0.00035377690072423487
0.006215468369580186,0.00319170364115214,0.0013451316910797527,0.003978029675796687,0.018777102889896147
0.00533285462874436,0.0018171076636218498,0.0014107631088847421,0.0015604355245898494,0.008950462996506503
0.005421736082565585,0.00141426806656128,0.0012250866900811225,0.0009780985120900181,0.00039144758282894337
0.004344361162985631,0.0011207903925031081,0.0011947105638023137,0.0010473451051505594,0.0005288254320687946
0.006070632231405015,0.0014193435781744883,0.001073308395642619,0.0010215104060828798,0.000582387783671942
0.00245117484339441,0.0013380521233489293,0.0008376010752910823,0.0006865957432378714,0.00033235123451836126
0.004047938280964591,0.0010238770861237191,0.0007609048530392759,0.000850353330421013,0.0002512805584352176
0.0052278051335275565,0.0011466387457324022,0.0005830522525026647,0.0008082625262278896,0.00022110119330032797
0.0038138192622126964,0.001463921097841454,0.0005394207704348095,0.0006401266901599139,0.00023891077452161167
0.004657110088028845,0.001056332749440595,0.00041218140391837294,0.000761637707714347,0.0002823034979834118
0.004710464563851742,0.0009744477896256786,0.0005912157059744095,0.0008530740040566279,0.0002493331045012536
0.0037837171454983788,0.0014410697442895726,0.0007222706315257576,0.0007207274304621752,0.00022619143690023492
0.0036405905322506905,0.0008917841292106722,0.00043406032944410253,0.000588113510004396,0.00020946335687396274
0.0050435258244460775,0.0017604229042576859,0.0012005774432055857,0.0009515745860859587,0.0011106488604318231
0.006980214958204749,0.0021920610507932827,0.0016239284294852455,0.0011658204256789696,0.0018797804245611364
0.004354612708877521,0.0010541163233149567,0.0007028219194585541,0.0007127885446135154,0.0003092178415937038
0.0056844019816446574,0.0019336771154851954,0.0004767189589307208,0.0005079918712536457,0.000254852519141038
0.0043592747784151975,0.0016197311726178,0.0003929882640176457,0.0005365192766785912,0.00015532366576260088
0.0054369721232957816,0.0019497694613483997,0.0006218906761342091,0.0007301522069083471,0.00015700284051733667
0.004825394372185009,0.004774692192500544,0.001712952905077924,0.001102821992924556,0.0017313931430449044
0.006813109830815709,0.001955922914401442,0.0007836932433154625,0.0009390389629674466,0.0011388243173870846
0.0056503630660716475,0.0015232235586845697,0.0004953938258567908,0.0006252994799120155,0.00040620802286171217
0.004600453935623214,0.0014246611664817403,0.00047538726730587743,0.0007393044536696849,0.00020105551168400604
0.004041794060690344,0.0012144664375351567,0.000370989869284401,0.0007576193088890722,0.0001978249232745894
0.0043147174767883155,0.0011351417994134884,0.0005256226767250096,0.0006404560375970297,0.00016783962571828424
0.004204609832652237,0.0012820171956297605,0.0006256620637174461,0.0005364231774353518,0.0002499601126013978
0.0037260885465834857,0.0012411498175965892,0.00039302250917467853,0.0006732744418611412,0.00026411980620494617
0.00333473438175966,0.0009620990145847515,0.0003514561940898495,0.0004504418810039918,0.00024373630541025192
0.00402784183226668,0.0010805963070328805,0.00018170153502929025,0.0005375648286578106,0.00024177740349527188
0.01543212936554076,0.006866189227646833,0.0014924633069915317,0.001443635751446033,0.002097618169446712
0.008614030272304382,0.002681127951534947,0.0006331842010430608,0.0006350083966885159,0.0014372611269149384
0.004620618662078112,0.0012504138615348447,0.0006349115127402272,0.0007673690661722409,0.00022448883272795857
0.003516188913006096,0.0011965231135946084,0.00042158469502388824,0.0006724804263259804,0.00020115286908121407
0.0033190744958254866,0.0012277792388657718,0.0004930572610492996,0.0007448654039450823,0.00016938268013841728
0.004624843169811094,0.0014459211920796657,0.0004941156372927408,0.000497428587446111,0.0002192947854910485
0.0064760770615814416,0.0015285779798153213,0.00022445644520391445,0.0006609537556185438,0.0002911294801487394
0.006104832699693358,0.0011442500284419982,0.00037165983544030416,0.0006747251737809806,0.0002772607152268166
0.004821098785612007,0.001367444825383375,0.0004888532350245413,0.0008288705537923619,0.00023343632123026687
0.003443730391320333,0.0010641510096874346,0.00047904781428481045,0.000589723906827342,0.0002084714433336175
0.0034740461189029974,0.0010743622755108211,0.0004306620739562032,0.0005956012761596295,0.00025715908592720255
0.004657949110388235,0.0016627363830788446,0.0004237061469839473,0.0005377486398608405,0.00018815933061109682
0.005319516555193307,0.0011148262083732878,0.000447849712142991,0.0005827852602341145,0.0002571387257512011
0.005704940185308599,0.001016415232350567,0.0003726115043970927,0.0006065097901446369,0.00033636862577552843
0.0045933146658355874,0.0012755589892452647,0.0006260603773711966,0.0007882720794555206,0.00023101611407595876
0.0033868689193717336,0.0008687965001306846,0.0003434611854996466,0.0005758159301300482,0.0002714569062439369
0.005420455372340594,0.0012749682456314004,0.00047259821574345063,0.0004016035935879146,0.0002167836042405614
0.002628534096970701,0.0011434458408790453,0.00043632189625086474,0.0005373891632174231,0.00016091023661610806
0.004653335416606218,0.0011873278915892288,0.00038685471780279686,0.0006792819256480358,0.00017100284841580388
0.005837109924162433,0.0011959431977580034,0.0006692935633023665,0.0006562338998432708,0.0001838150419591682
0.0029282490196018435,0.0009561150395541453,0.00038367600457036216,0.0004172993072620345,0.00019279385865912869
0.004327459522859003,0.0015509215483168913,0.0004606215050776804,0.000473523799536274,0.00020770461742895916
0.00540481962607131,0.0013572635595028625,0.0003625677231529317,0.0007065181731017202,0.00020423863570937198
0.004438300042120181,0.0011187010899950088,0.0004575808347252286,0.0005681722022141047,0.00019787877217740044
0.006727429828481801,0.001425396088214543,0.0004320794366816682,0.0006637807569411527,0.00018390980278057607
0.005479080272017054,0.000922991521682658,0.00048027997119522793,0.000471067421798377,0.00019366623748977993
0.003724898966863254,0.0012954580850423902,0.00041223211317917063,0.00047814701425930565,0.00016798242347649024
0.005922315086684181,0.0015177275690753194,0.0004367531952090789,0.000626428850368632,0.00024817814206436184
0.00381179303178366,0.0009662745540538571,0.0003088557976923043,0.00046562054506661844,0.00020257742634848623
0.004217288906147446,0.0014284521325880044,0.00044442966468757547,0.0004950659150327098,0.00022825242357556313
0.0034769575185439124,0.0010652008476697001,0.0003746175974183311,0.0007702417583859731,0.00020002797764910477
0.0030836926386095926,0.0010393673461593523,0.00039478166525165105,0.0005300490764036042,0.0001868108876483567
0.003619830301675164,0.0012603711364959688,0.0005380433462425484,0.0004612361612872159,0.00021919009179541214
0.005848445474473309,0.0017583340824231027,0.00048138135610247717,0.0007674663594371033,0.00024116164348740102
0.0031178593876795605,0.001019458024457555,0.0005690428349813223,0.0008211516726683833,0.0003668656392459725
0.004225157270564578,0.001526650701632742,0.0006957683667005611,0.0005725838893767666,0.0002369346969790116
0.006234834326282892,0.0015773927856317263,0.0013702814047705414,0.001317728886326584,0.002311223019348582
0.006523010029109407,0.003106001547270372,0.003879730615099415,0.0032456101373711213,0.004866520914474524
0.008644707067237944,0.0019419384424938762,0.0027989012170722225,0.0020966931348160153,0.0007645703869351276
0.002522246277142319,0.000920871417645226,0.0008856237775965845,0.0014100821256101902,0.0003011902859733586
0.0032370146347122284,0.0004195064538048157,0.001185232513598084,0.0012617922079171996,0.00038144513751525315
0.004353289629487899,0.0008659497480938334,0.0011155265078032924,0.0017001812035874982,0.00041281211423728416
0.005511761635453794,0.000617130100809322,0.0009104703447618862,0.0020159539265406355,0.0006728995712235276
0.0047438373628567,0.0019112695411737232,0.0014047631566353486,0.003187884736907295,0.00530113833670015
0.00477505252921425,0.006621253324297552,0.004812573947435829,0.006733491434100674,0.018703203795188077
0.003321867739768462,0.0010918088477995943,0.00038404333622113045,0.0007793055998545913,0.001693728489684571
0.005241540159804289,0.0013140482531681253,0.0005294882901387603,0.0006658149007591845,0.00023841627827271209
0.0050851577909501325,0.0008726059022910367,0.0005454710626256444,0.0005861124645955836,0.00026347579291118213
0.005127794224261199,0.0013936616954358235,0.000576553076931576,0.000734341414314579,0.00025460235117813994
0.001815306358169463,0.0031918648553600944,0.0029176182619634825,0.0021028102655218338,0.0006815469575065566
